Threshold,Precision,Recall,Specificity
-17.654163733803575,0.008431817412210897,1.0,0.0
-17.627819069151883,0.008431960176766394,1.0,1.7075336384126766e-05
-17.60147440450019,0.008431960176766394,1.0,1.7075336384126766e-05
-17.5751297398485,0.008431960176766394,1.0,1.7075336384126766e-05
-17.548785075196808,0.008431960176766394,1.0,1.7075336384126766e-05
-17.52244041054512,0.008431960176766394,1.0,1.7075336384126766e-05
-17.496095745893427,0.008431960176766394,1.0,1.7075336384126766e-05
-17.469751081241736,0.008431960176766394,1.0,1.7075336384126766e-05
-17.443406416590044,0.00843210294615645,1.0,3.415067276825353e-05
-17.417061751938352,0.00843210294615645,1.0,3.415067276825353e-05
-17.39071708728666,0.00843210294615645,1.0,3.415067276825353e-05
-17.36437242263497,0.00843210294615645,1.0,3.415067276825353e-05
-17.338027757983276,0.00843210294615645,1.0,3.415067276825353e-05
-17.311683093331585,0.00843210294615645,1.0,3.415067276825353e-05
-17.285338428679893,0.00843210294615645,1.0,3.415067276825353e-05
-17.258993764028205,0.00843210294615645,1.0,3.415067276825353e-05
-17.232649099376513,0.00843210294615645,1.0,3.415067276825353e-05
-17.20630443472482,0.00843210294615645,1.0,3.415067276825353e-05
-17.17995977007313,0.00843210294615645,1.0,3.415067276825353e-05
-17.153615105421437,0.008432245720381313,1.0,5.1226009152380304e-05
-17.127270440769745,0.008432245720381313,1.0,5.1226009152380304e-05
-17.100925776118054,0.008432245720381313,1.0,5.1226009152380304e-05
-17.07458111146636,0.008432245720381313,1.0,5.1226009152380304e-05
-17.04823644681467,0.008432245720381313,1.0,5.1226009152380304e-05
-17.02189178216298,0.008432245720381313,1.0,5.1226009152380304e-05
-16.99554711751129,0.008432245720381313,1.0,5.1226009152380304e-05
-16.969202452859598,0.008432245720381313,1.0,5.1226009152380304e-05
-16.942857788207906,0.008432388499441227,1.0,6.830134553650706e-05
-16.916513123556214,0.008432388499441227,1.0,6.830134553650706e-05
-16.890168458904522,0.008432388499441227,1.0,6.830134553650706e-05
-16.86382379425283,0.008432388499441227,1.0,6.830134553650706e-05
-16.83747912960114,0.008432388499441227,1.0,6.830134553650706e-05
-16.811134464949447,0.008432388499441227,1.0,6.830134553650706e-05
-16.784789800297755,0.008432388499441227,1.0,6.830134553650706e-05
-16.758445135646067,0.008432388499441227,1.0,6.830134553650706e-05
-16.732100470994375,0.008432388499441227,1.0,6.830134553650706e-05
-16.705755806342683,0.008432388499441227,1.0,6.830134553650706e-05
-16.67941114169099,0.008432388499441227,1.0,6.830134553650706e-05
-16.6530664770393,0.008432388499441227,1.0,6.830134553650706e-05
-16.626721812387608,0.008432388499441227,1.0,6.830134553650706e-05
-16.600377147735916,0.008432531283336438,1.0,8.537668192063384e-05
-16.574032483084224,0.008432531283336438,1.0,8.537668192063384e-05
-16.547687818432532,0.008432531283336438,1.0,8.537668192063384e-05
-16.52134315378084,0.008432531283336438,1.0,8.537668192063384e-05
-16.494998489129152,0.008432531283336438,1.0,8.537668192063384e-05
-16.46865382447746,0.008432531283336438,1.0,8.537668192063384e-05
-16.44230915982577,0.008432531283336438,1.0,8.537668192063384e-05
-16.415964495174077,0.008432531283336438,1.0,8.537668192063384e-05
-16.389619830522385,0.00843267407206719,1.0,0.00010245201830476061
-16.363275165870693,0.00843267407206719,1.0,0.00010245201830476061
-16.336930501219,0.00843267407206719,1.0,0.00010245201830476061
-16.31058583656731,0.00843267407206719,1.0,0.00010245201830476061
-16.284241171915617,0.00843281686563373,1.0,0.00011952735468888737
-16.25789650726393,0.008432959664036305,1.0,0.00013660269107301413
-16.231551842612237,0.008432959664036305,1.0,0.00013660269107301413
-16.205207177960546,0.00843310246727516,1.0,0.00015367802745714092
-16.178862513308854,0.00843310246727516,1.0,0.00015367802745714092
-16.152517848657162,0.00843310246727516,1.0,0.00015367802745714092
-16.12617318400547,0.00843310246727516,1.0,0.00015367802745714092
-16.09982851935378,0.008433245275350538,1.0,0.00017075336384126768
-16.073483854702086,0.008433245275350538,1.0,0.00017075336384126768
-16.047139190050395,0.008433245275350538,1.0,0.00017075336384126768
-16.020794525398703,0.008433388088262689,1.0,0.00018782870022539445
-15.994449860747013,0.008433673728598283,1.0,0.00022197937299364798
-15.96810519609532,0.00843381655602222,1.0,0.00023905470937777475
-15.94176053144363,0.00843395938828391,1.0,0.0002561300457619015
-15.915415866791939,0.0084341022253836,1.0,0.00027320538214602825
-15.889071202140247,0.0084341022253836,1.0,0.00027320538214602825
-15.862726537488555,0.0084341022253836,1.0,0.00027320538214602825
-15.836381872836863,0.0084341022253836,1.0,0.00027320538214602825
-15.810037208185172,0.0084341022253836,1.0,0.00027320538214602825
-15.783692543533482,0.0084341022253836,1.0,0.00027320538214602825
-15.75734787888179,0.008434245067321534,1.0,0.00029028071853015504
-15.731003214230098,0.008434245067321534,1.0,0.00029028071853015504
-15.704658549578406,0.008434245067321534,1.0,0.00029028071853015504
-15.678313884926716,0.00843438791409796,1.0,0.00030735605491428184
-15.651969220275024,0.008434530765713124,1.0,0.0003244313912984086
-15.625624555623332,0.008434530765713124,1.0,0.0003244313912984086
-15.59927989097164,0.008434530765713124,1.0,0.0003244313912984086
-15.572935226319949,0.008434530765713124,1.0,0.0003244313912984086
-15.546590561668257,0.008434530765713124,1.0,0.0003244313912984086
-15.520245897016567,0.008434673622167271,1.0,0.00034150672768253537
-15.493901232364875,0.008434673622167271,1.0,0.00034150672768253537
-15.467556567713183,0.008434816483460646,1.0,0.0003585820640666621
-15.441211903061493,0.008434959349593495,1.0,0.0003756574004507889
-15.414867238409801,0.008435387977031352,1.0,0.00042688340960316917
-15.38852257375811,0.00843553086252456,1.0,0.00044395874598729596
-15.362177909106418,0.008435673752858475,1.0,0.0004610340823714227
-15.335833244454726,0.008435816648033338,1.0,0.0004781094187555495
-15.309488579803034,0.008435959548049396,1.0,0.0004951847551396762
-15.283143915151344,0.008436245362606088,1.0,0.0005293354279079298
-15.256799250499652,0.008436531196530518,1.0,0.0005634861006761833
-15.23045458584796,0.008436674120756252,1.0,0.0005805614370603101
-15.204109921196268,0.00843724586608837,1.0,0.0006488627825968172
-15.177765256544578,0.008437388814529928,1.0,0.0006659381189809439
-15.151420591892887,0.008437388814529928,1.0,0.0006659381189809439
-15.125075927241195,0.008437531767815391,1.0,0.0006830134553650707
-15.098731262589503,0.008437674725945003,1.0,0.0007000887917491974
-15.072386597937811,0.008438246606909873,1.0,0.0007683901372857045
-15.04604193328612,0.008438246606909873,1.0,0.0007683901372857045
-15.01969726863443,0.008438246606909873,1.0,0.0007683901372857045
-14.993352603982737,0.008438389589263929,1.0,0.0007854654736698313
-14.967007939331046,0.008438675568509166,1.0,0.0008196161464380849
-14.940663274679354,0.008438818565400843,1.0,0.0008366914828222115
-14.914318610027664,0.008438818565400843,1.0,0.0008366914828222115
-14.887973945375972,0.008439247585155059,1.0,0.0008879174919745919
-14.86162928072428,0.00843939060143368,1.0,0.0009049928283587187
-14.835284616072588,0.00843939060143368,1.0,0.0009049928283587187
-14.808939951420896,0.00843996271502415,1.0,0.0009732941738952258
-14.782595286769205,0.008440105755541997,1.0,0.0009903695102793525
-14.756250622117514,0.008440105755541997,1.0,0.0009903695102793525
-14.729905957465823,0.00844053490618803,1.0,0.0010415955194317328
-14.70356129281413,0.008440677966101696,1.0,0.0010586708558158596
-14.67721662816244,0.00844082103086493,1.0,0.0010757461921999864
-14.650871963510749,0.008440964100477982,1.0,0.001092821528584113
-14.624527298859057,0.00844139333841851,1.0,0.0011440475377364934
-14.598182634207365,0.008441822620016273,1.0,0.0011952735468888738
-14.571837969555673,0.008441965723584953,1.0,0.0012123488832730006
-14.545493304903982,0.008442251945277934,1.0,0.001246499556041254
-14.519148640252292,0.008442681314210151,1.0,0.0012977255651936343
-14.4928039756006,0.008443253874063274,1.0,0.0013660269107301415
-14.466459310948908,0.008443683344919378,1.0,0.0014172529198825216
-14.440114646297216,0.00844382651158059,1.0,0.0014343282562666484
-14.413769981645526,0.00844425604069521,1.0,0.0014855542654190288
-14.387425316993834,0.008444542417716583,1.0,0.0015197049381872824
-14.361080652342142,0.008444828814162893,1.0,0.0015538556109555358
-14.33473598769045,0.00844540166533824,1.0,0.001622156956492043
-14.308391323038759,0.008445974594237064,1.0,0.0016904583020285499
-14.282046658387067,0.008445974594237064,1.0,0.0016904583020285499
-14.255701993735377,0.008446977406879707,1.0,0.0018099856567174374
-14.229357329083685,0.008447263968517827,1.0,0.0018441363294856908
-14.203012664431993,0.00844798045768376,1.0,0.0019295130114063248
-14.176667999780301,0.00844798045768376,1.0,0.0019295130114063248
-14.150323335128611,0.008448553736534057,1.0,0.0019978143569428317
-14.12397867047692,0.008449270444519852,1.0,0.0020831910388634657
-14.097634005825228,0.0084497005276821,1.0,0.002134417048015846
-14.071289341173536,0.008450704225352112,1.0,0.002253944402704733
-14.044944676521844,0.008450991039913114,1.0,0.0022880950754729868
