Threshold,Precision,Recall,Specificity
-29.230969451851372,0.008363950358092207,1.0,0.0
-29.203147666234255,0.008364091971148962,1.0,1.707387867301815e-05
-29.175325880617137,0.008364091971148962,1.0,1.707387867301815e-05
-29.14750409500002,0.008364091971148962,1.0,1.707387867301815e-05
-29.119682309382902,0.008364091971148962,1.0,1.707387867301815e-05
-29.09186052376579,0.008364091971148962,1.0,1.707387867301815e-05
-29.06403873814867,0.008364091971148962,1.0,1.707387867301815e-05
-29.036216952531554,0.008364091971148962,1.0,1.707387867301815e-05
-29.008395166914436,0.008364091971148962,1.0,1.707387867301815e-05
-28.98057338129732,0.008364091971148962,1.0,1.707387867301815e-05
-28.9527515956802,0.008364091971148962,1.0,1.707387867301815e-05
-28.924929810063084,0.008364091971148962,1.0,1.707387867301815e-05
-28.897108024445966,0.008364233589001202,1.0,3.41477573460363e-05
-28.869286238828852,0.008364233589001202,1.0,3.41477573460363e-05
-28.841464453211735,0.008364233589001202,1.0,3.41477573460363e-05
-28.813642667594618,0.008364233589001202,1.0,3.41477573460363e-05
-28.7858208819775,0.008364233589001202,1.0,3.41477573460363e-05
-28.757999096360383,0.008364233589001202,1.0,3.41477573460363e-05
-28.730177310743265,0.00836437521164917,1.0,5.122163601905445e-05
-28.702355525126148,0.00836451683909311,1.0,6.82955146920726e-05
-28.67453373950903,0.00836451683909311,1.0,6.82955146920726e-05
-28.646711953891916,0.00836451683909311,1.0,6.82955146920726e-05
-28.6188901682748,0.00836451683909311,1.0,6.82955146920726e-05
-28.59106838265768,0.00836451683909311,1.0,6.82955146920726e-05
-28.563246597040564,0.00836451683909311,1.0,6.82955146920726e-05
-28.535424811423447,0.00836451683909311,1.0,6.82955146920726e-05
-28.50760302580633,0.00836451683909311,1.0,6.82955146920726e-05
-28.47978124018921,0.00836451683909311,1.0,6.82955146920726e-05
-28.451959454572094,0.00836451683909311,1.0,6.82955146920726e-05
-28.424137668954977,0.00836451683909311,1.0,6.82955146920726e-05
-28.396315883337863,0.00836451683909311,1.0,6.82955146920726e-05
-28.368494097720745,0.00836451683909311,1.0,6.82955146920726e-05
-28.340672312103628,0.00836451683909311,1.0,6.82955146920726e-05
-28.31285052648651,0.008364658471333266,1.0,8.536939336509075e-05
-28.285028740869393,0.008364658471333266,1.0,8.536939336509075e-05
-28.257206955252276,0.008364658471333266,1.0,8.536939336509075e-05
-28.229385169635158,0.00836480010836988,1.0,0.0001024432720381089
-28.20156338401804,0.008364941750203197,1.0,0.00011951715071112705
-28.173741598400927,0.008364941750203197,1.0,0.00011951715071112705
-28.14591981278381,0.008364941750203197,1.0,0.00011951715071112705
-28.118098027166692,0.008364941750203197,1.0,0.00011951715071112705
-28.090276241549574,0.008364941750203197,1.0,0.00011951715071112705
-28.062454455932457,0.008364941750203197,1.0,0.00011951715071112705
-28.03463267031534,0.008364941750203197,1.0,0.00011951715071112705
-28.006810884698222,0.008364941750203197,1.0,0.00011951715071112705
-27.978989099081105,0.00836508339683346,1.0,0.0001365910293841452
-27.95116731346399,0.00836508339683346,1.0,0.0001365910293841452
-27.923345527846873,0.00836508339683346,1.0,0.0001365910293841452
-27.895523742229756,0.00836508339683346,1.0,0.0001365910293841452
-27.86770195661264,0.00836508339683346,1.0,0.0001365910293841452
-27.83988017099552,0.00836508339683346,1.0,0.0001365910293841452
-27.812058385378403,0.00836508339683346,1.0,0.0001365910293841452
-27.784236599761286,0.00836508339683346,1.0,0.0001365910293841452
-27.75641481414417,0.00836508339683346,1.0,0.0001365910293841452
-27.72859302852705,0.00836508339683346,1.0,0.0001365910293841452
-27.700771242909937,0.00836508339683346,1.0,0.0001365910293841452
-27.67294945729282,0.008365225048260913,1.0,0.00015366490805716334
-27.645127671675702,0.008365225048260913,1.0,0.00015366490805716334
-27.617305886058585,0.008365225048260913,1.0,0.00015366490805716334
-27.589484100441467,0.0083653667044858,1.0,0.0001707387867301815
