Threshold,Precision,Recall,Specificity
-24.93359824492924,0.007839219802918967,1.0,0.0
-24.891316923846986,0.007839352533820964,1.0,1.706513763033499e-05
-24.849035602764733,0.007839352533820964,1.0,1.706513763033499e-05
-24.806754281682476,0.007839352533820964,1.0,1.706513763033499e-05
-24.764472960600223,0.007839352533820964,1.0,1.706513763033499e-05
-24.72219163951797,0.007839352533820964,1.0,1.706513763033499e-05
-24.679910318435716,0.007839352533820964,1.0,1.706513763033499e-05
-24.63762899735346,0.007839352533820964,1.0,1.706513763033499e-05
-24.595347676271206,0.007839352533820964,1.0,1.706513763033499e-05
-24.553066355188953,0.007839352533820964,1.0,1.706513763033499e-05
-24.5107850341067,0.007839352533820964,1.0,1.706513763033499e-05
-24.468503713024443,0.007839352533820964,1.0,1.706513763033499e-05
-24.42622239194219,0.007839352533820964,1.0,1.706513763033499e-05
-24.383941070859937,0.007839485269217746,1.0,3.413027526066998e-05
-24.341659749777683,0.007839485269217746,1.0,3.413027526066998e-05
-24.299378428695427,0.007839485269217746,1.0,3.413027526066998e-05
-24.257097107613173,0.007839485269217746,1.0,3.413027526066998e-05
-24.21481578653092,0.007839485269217746,1.0,3.413027526066998e-05
-24.172534465448667,0.007839485269217746,1.0,3.413027526066998e-05
-24.13025314436641,0.007839485269217746,1.0,3.413027526066998e-05
-24.087971823284157,0.007839485269217746,1.0,3.413027526066998e-05
-24.045690502201904,0.007839485269217746,1.0,3.413027526066998e-05
-24.00340918111965,0.007839485269217746,1.0,3.413027526066998e-05
-23.961127860037394,0.007839485269217746,1.0,3.413027526066998e-05
-23.91884653895514,0.007839485269217746,1.0,3.413027526066998e-05
-23.876565217872887,0.007839485269217746,1.0,3.413027526066998e-05
-23.834283896790634,0.007839485269217746,1.0,3.413027526066998e-05
-23.792002575708377,0.007839485269217746,1.0,3.413027526066998e-05
-23.749721254626124,0.007839485269217746,1.0,3.413027526066998e-05
-23.70743993354387,0.007839485269217746,1.0,3.413027526066998e-05
-23.665158612461617,0.007839485269217746,1.0,3.413027526066998e-05
-23.62287729137936,0.007839485269217746,1.0,3.413027526066998e-05
-23.580595970297107,0.007839485269217746,1.0,3.413027526066998e-05
-23.538314649214854,0.007839485269217746,1.0,3.413027526066998e-05
-23.4960333281326,0.007839485269217746,1.0,3.413027526066998e-05
-23.453752007050344,0.007839485269217746,1.0,3.413027526066998e-05
-23.41147068596809,0.007839485269217746,1.0,3.413027526066998e-05
-23.369189364885838,0.007839485269217746,1.0,3.413027526066998e-05
-23.326908043803584,0.007839618009109534,1.0,5.119541289100497e-05
-23.284626722721327,0.007839618009109534,1.0,5.119541289100497e-05
-23.242345401639074,0.007839618009109534,1.0,5.119541289100497e-05
-23.20006408055682,0.007839618009109534,1.0,5.119541289100497e-05
-23.157782759474568,0.007839618009109534,1.0,5.119541289100497e-05
-23.11550143839231,0.007839618009109534,1.0,5.119541289100497e-05
-23.073220117310058,0.007839618009109534,1.0,5.119541289100497e-05
-23.030938796227804,0.007839618009109534,1.0,5.119541289100497e-05
-22.98865747514555,0.007839618009109534,1.0,5.119541289100497e-05
-22.946376154063294,0.007839618009109534,1.0,5.119541289100497e-05
-22.90409483298104,0.007839618009109534,1.0,5.119541289100497e-05
-22.861813511898788,0.007839618009109534,1.0,5.119541289100497e-05
-22.819532190816535,0.007839618009109534,1.0,5.119541289100497e-05
-22.77725086973428,0.007839618009109534,1.0,5.119541289100497e-05
-22.734969548652025,0.007839618009109534,1.0,5.119541289100497e-05
-22.69268822756977,0.007839618009109534,1.0,5.119541289100497e-05
-22.650406906487518,0.007839618009109534,1.0,5.119541289100497e-05
-22.60812558540526,0.007839618009109534,1.0,5.119541289100497e-05
-22.565844264323008,0.007839618009109534,1.0,5.119541289100497e-05
-22.523562943240755,0.007839618009109534,1.0,5.119541289100497e-05
-22.4812816221585,0.007839618009109534,1.0,5.119541289100497e-05
-22.43900030107625,0.007839618009109534,1.0,5.119541289100497e-05
-22.39671897999399,0.007839618009109534,1.0,5.119541289100497e-05
-22.35443765891174,0.007839618009109534,1.0,5.119541289100497e-05
-22.312156337829485,0.007839618009109534,1.0,5.119541289100497e-05
-22.26987501674723,0.007839618009109534,1.0,5.119541289100497e-05
-22.227593695664975,0.007839618009109534,1.0,5.119541289100497e-05
-22.185312374582722,0.007839618009109534,1.0,5.119541289100497e-05
-22.14303105350047,0.007839618009109534,1.0,5.119541289100497e-05
-22.100749732418215,0.007839618009109534,1.0,5.119541289100497e-05
-22.05846841133596,0.007839618009109534,1.0,5.119541289100497e-05
-22.016187090253705,0.007839618009109534,1.0,5.119541289100497e-05
-21.973905769171452,0.007839618009109534,1.0,5.119541289100497e-05
-21.931624448089195,0.007839618009109534,1.0,5.119541289100497e-05
-21.889343127006942,0.007839618009109534,1.0,5.119541289100497e-05
-21.84706180592469,0.007839618009109534,1.0,5.119541289100497e-05
-21.804780484842436,0.007839618009109534,1.0,5.119541289100497e-05
-21.762499163760182,0.007839618009109534,1.0,5.119541289100497e-05
-21.720217842677926,0.007839618009109534,1.0,5.119541289100497e-05
-21.677936521595672,0.007839618009109534,1.0,5.119541289100497e-05
-21.63565520051342,0.007839618009109534,1.0,5.119541289100497e-05
-21.593373879431162,0.007839618009109534,1.0,5.119541289100497e-05
-21.55109255834891,0.007839618009109534,1.0,5.119541289100497e-05
-21.508811237266656,0.007839618009109534,1.0,5.119541289100497e-05
-21.466529916184403,0.007839618009109534,1.0,5.119541289100497e-05
-21.42424859510215,0.007839618009109534,1.0,5.119541289100497e-05
-21.381967274019892,0.007839618009109534,1.0,5.119541289100497e-05
-21.33968595293764,0.007839618009109534,1.0,5.119541289100497e-05
-21.297404631855386,0.007839618009109534,1.0,5.119541289100497e-05
-21.255123310773133,0.007839618009109534,1.0,5.119541289100497e-05
-21.212841989690876,0.007839618009109534,1.0,5.119541289100497e-05
-21.170560668608623,0.007839618009109534,1.0,5.119541289100497e-05
-21.12827934752637,0.007839618009109534,1.0,5.119541289100497e-05
-21.085998026444116,0.007839618009109534,1.0,5.119541289100497e-05
-21.04371670536186,0.007839618009109534,1.0,5.119541289100497e-05
-21.001435384279606,0.007839618009109534,1.0,5.119541289100497e-05
-20.959154063197353,0.007839618009109534,1.0,5.119541289100497e-05
-20.916872742115096,0.007839618009109534,1.0,5.119541289100497e-05
-20.874591421032846,0.007839618009109534,1.0,5.119541289100497e-05
-20.83231009995059,0.007839618009109534,1.0,5.119541289100497e-05
-20.790028778868336,0.007839618009109534,1.0,5.119541289100497e-05
-20.747747457786083,0.007839618009109534,1.0,5.119541289100497e-05
-20.705466136703826,0.007839618009109534,1.0,5.119541289100497e-05
-20.663184815621573,0.007839618009109534,1.0,5.119541289100497e-05
-20.62090349453932,0.007839618009109534,1.0,5.119541289100497e-05
-20.578622173457067,0.007839618009109534,1.0,5.119541289100497e-05
-20.536340852374813,0.007839618009109534,1.0,5.119541289100497e-05
-20.494059531292557,0.007839618009109534,1.0,5.119541289100497e-05
-20.451778210210303,0.007839618009109534,1.0,5.119541289100497e-05
-20.40949688912805,0.007839618009109534,1.0,5.119541289100497e-05
-20.367215568045793,0.007839750753496563,1.0,6.826055052133995e-05
-20.32493424696354,0.007839750753496563,1.0,6.826055052133995e-05
-20.282652925881287,0.007839750753496563,1.0,6.826055052133995e-05
-20.240371604799034,0.007839883502379057,1.0,8.532568815167494e-05
-20.19809028371678,0.007839883502379057,1.0,8.532568815167494e-05
-20.155808962634524,0.007839883502379057,1.0,8.532568815167494e-05
-20.11352764155227,0.007839883502379057,1.0,8.532568815167494e-05
-20.071246320470017,0.007839883502379057,1.0,8.532568815167494e-05
-20.02896499938776,0.007839883502379057,1.0,8.532568815167494e-05
-19.986683678305507,0.007839883502379057,1.0,8.532568815167494e-05
-19.944402357223254,0.007840016255757247,1.0,0.00010239082578200994
-19.902121036141,0.007840149013631361,1.0,0.00011945596341234492
-19.859839715058747,0.007840149013631361,1.0,0.00011945596341234492
-19.81755839397649,0.007840149013631361,1.0,0.00011945596341234492
-19.775277072894237,0.007840149013631361,1.0,0.00011945596341234492
-19.732995751811984,0.007840149013631361,1.0,0.00011945596341234492
-19.690714430729727,0.007840281776001625,1.0,0.0001365211010426799
-19.648433109647474,0.007840414542868272,1.0,0.0001535862386730149
-19.60615178856522,0.007840414542868272,1.0,0.0001535862386730149
-19.563870467482968,0.007840414542868272,1.0,0.0001535862386730149
