Threshold,Precision,Recall,Specificity
-14.76700381425007,0.007839219802918967,1.0,0.0
-14.730118040970993,0.007839485269217746,1.0,3.413027526066998e-05
-14.693232267691913,0.007839485269217746,1.0,3.413027526066998e-05
-14.656346494412835,0.007839485269217746,1.0,3.413027526066998e-05
-14.619460721133755,0.007839485269217746,1.0,3.413027526066998e-05
-14.582574947854678,0.007839485269217746,1.0,3.413027526066998e-05
-14.5456891745756,0.007839485269217746,1.0,3.413027526066998e-05
-14.50880340129652,0.007839485269217746,1.0,3.413027526066998e-05
-14.471917628017442,0.007839485269217746,1.0,3.413027526066998e-05
-14.435031854738362,0.007839485269217746,1.0,3.413027526066998e-05
-14.398146081459284,0.007839485269217746,1.0,3.413027526066998e-05
-14.361260308180206,0.007839485269217746,1.0,3.413027526066998e-05
-14.324374534901127,0.007839485269217746,1.0,3.413027526066998e-05
-14.287488761622049,0.007839485269217746,1.0,3.413027526066998e-05
-14.250602988342969,0.007839618009109534,1.0,5.119541289100497e-05
-14.213717215063891,0.007839618009109534,1.0,5.119541289100497e-05
-14.176831441784811,0.007839618009109534,1.0,5.119541289100497e-05
-14.139945668505733,0.007839618009109534,1.0,5.119541289100497e-05
-14.103059895226655,0.007839618009109534,1.0,5.119541289100497e-05
-14.066174121947576,0.007839750753496563,1.0,6.826055052133995e-05
-14.029288348668498,0.007839750753496563,1.0,6.826055052133995e-05
-13.992402575389418,0.007839750753496563,1.0,6.826055052133995e-05
-13.95551680211034,0.007839750753496563,1.0,6.826055052133995e-05
-13.918631028831262,0.007839750753496563,1.0,6.826055052133995e-05
-13.881745255552183,0.007839750753496563,1.0,6.826055052133995e-05
-13.844859482273105,0.007839750753496563,1.0,6.826055052133995e-05
-13.807973708994025,0.007839750753496563,1.0,6.826055052133995e-05
-13.771087935714947,0.007839750753496563,1.0,6.826055052133995e-05
-13.734202162435867,0.007839750753496563,1.0,6.826055052133995e-05
-13.69731638915679,0.007839750753496563,1.0,6.826055052133995e-05
-13.660430615877711,0.007839750753496563,1.0,6.826055052133995e-05
-13.623544842598632,0.007839750753496563,1.0,6.826055052133995e-05
-13.586659069319554,0.007839750753496563,1.0,6.826055052133995e-05
-13.549773296040474,0.007839750753496563,1.0,6.826055052133995e-05
-13.512887522761396,0.007839750753496563,1.0,6.826055052133995e-05
-13.476001749482318,0.007839750753496563,1.0,6.826055052133995e-05
-13.439115976203238,0.007839750753496563,1.0,6.826055052133995e-05
-13.40223020292416,0.007839750753496563,1.0,6.826055052133995e-05
-13.36534442964508,0.007839750753496563,1.0,6.826055052133995e-05
-13.328458656366003,0.007839750753496563,1.0,6.826055052133995e-05
-13.291572883086925,0.007839883502379057,1.0,8.532568815167494e-05
-13.254687109807845,0.007839883502379057,1.0,8.532568815167494e-05
-13.217801336528767,0.007839883502379057,1.0,8.532568815167494e-05
-13.180915563249687,0.007839883502379057,1.0,8.532568815167494e-05
-13.14402978997061,0.007839883502379057,1.0,8.532568815167494e-05
-13.107144016691532,0.007839883502379057,1.0,8.532568815167494e-05
-13.070258243412452,0.007839883502379057,1.0,8.532568815167494e-05
-13.033372470133374,0.007839883502379057,1.0,8.532568815167494e-05
-12.996486696854294,0.007839883502379057,1.0,8.532568815167494e-05
-12.959600923575216,0.007839883502379057,1.0,8.532568815167494e-05
-12.922715150296138,0.007839883502379057,1.0,8.532568815167494e-05
-12.885829377017059,0.007839883502379057,1.0,8.532568815167494e-05
-12.84894360373798,0.007839883502379057,1.0,8.532568815167494e-05
-12.812057830458901,0.007840016255757247,1.0,0.00010239082578200994
-12.775172057179823,0.007840016255757247,1.0,0.00010239082578200994
-12.738286283900745,0.007840016255757247,1.0,0.00010239082578200994
-12.701400510621665,0.007840016255757247,1.0,0.00010239082578200994
-12.664514737342586,0.007840016255757247,1.0,0.00010239082578200994
-12.627628964063508,0.007840016255757247,1.0,0.00010239082578200994
-12.59074319078443,0.007840149013631361,1.0,0.00011945596341234492
-12.553857417505352,0.007840281776001625,1.0,0.0001365211010426799
-12.516971644226272,0.007840680090091616,1.0,0.00018771651393368488
-12.480085870947192,0.007840680090091616,1.0,0.00018771651393368488
-12.443200097668115,0.007840680090091616,1.0,0.00018771651393368488
-12.406314324389037,0.007840945655303223,1.0,0.00022184678919435485
-12.369428551109957,0.007840945655303223,1.0,0.00022184678919435485
-12.332542777830879,0.007841078444655196,1.0,0.00023891192682468985
-12.2956570045518,0.00784121123850492,1.0,0.0002559770644550248
-12.258771231272721,0.00784121123850492,1.0,0.0002559770644550248
-12.221885457993643,0.007841344036852623,1.0,0.0002730422020853598
-12.184999684714564,0.007841344036852623,1.0,0.0002730422020853598
-12.148113911435486,0.007841609647042884,1.0,0.0003071724773460298
-12.111228138156406,0.007841609647042884,1.0,0.0003071724773460298
-12.074342364877328,0.007841875275227804,1.0,0.00034130275260669976
-12.03745659159825,0.007842273751249174,1.0,0.00039249816549770476
-12.00057081831917,0.00784267226776882,1.0,0.0004436935783887097
-11.963685045040092,0.007842937967950672,1.0,0.0004778238536493797
-11.926799271761013,0.00784346942232763,1.0,0.0005460844041707196
-11.889913498481935,0.007843868060379148,1.0,0.0005972798170617246
-11.853027725202857,0.007844000948734456,1.0,0.0006143449546920596
-11.816141951923777,0.007844266738953646,1.0,0.0006484752299527295
-11.7792561786447,0.007844266738953646,1.0,0.0006484752299527295
-11.74237040536562,0.007844266738953646,1.0,0.0006484752299527295
-11.705484632086542,0.007844532547185794,1.0,0.0006826055052133995
-11.668598858807464,0.007844931293312324,1.0,0.0007338009181044045
-11.631713085528384,0.007845463017876812,1.0,0.0008020614686257445
-11.594827312249306,0.00784559596028061,1.0,0.0008191266062560795
-11.557941538970226,0.007846127774953398,1.0,0.0008873871567774194
-11.521055765691148,0.007846260739887137,1.0,0.0009044522944077544
-11.48416999241207,0.007846925632160532,1.0,0.0009897779825594293
-11.44728421913299,0.00784785667067817,1.0,0.0011092339459717743
