Threshold,Precision,Recall,Specificity
-31.307278275767935,0.008431817412210897,1.0,0.0
-31.274430010687063,0.008431960176766394,1.0,1.7075336384126766e-05
-31.241581745606194,0.008431960176766394,1.0,1.7075336384126766e-05
-31.20873348052532,0.008431960176766394,1.0,1.7075336384126766e-05
-31.17588521544445,0.008431960176766394,1.0,1.7075336384126766e-05
-31.143036950363577,0.008431960176766394,1.0,1.7075336384126766e-05
-31.110188685282708,0.008431960176766394,1.0,1.7075336384126766e-05
-31.077340420201836,0.008431960176766394,1.0,1.7075336384126766e-05
-31.044492155120963,0.008431960176766394,1.0,1.7075336384126766e-05
-31.01164389004009,0.008431960176766394,1.0,1.7075336384126766e-05
-30.978795624959222,0.008431960176766394,1.0,1.7075336384126766e-05
-30.94594735987835,0.008431960176766394,1.0,1.7075336384126766e-05
-30.913099094797477,0.008431960176766394,1.0,1.7075336384126766e-05
-30.880250829716605,0.008431960176766394,1.0,1.7075336384126766e-05
-30.847402564635736,0.008431960176766394,1.0,1.7075336384126766e-05
-30.814554299554864,0.008431960176766394,1.0,1.7075336384126766e-05
-30.78170603447399,0.008431960176766394,1.0,1.7075336384126766e-05
-30.74885776939312,0.008431960176766394,1.0,1.7075336384126766e-05
-30.71600950431225,0.008431960176766394,1.0,1.7075336384126766e-05
-30.683161239231378,0.008431960176766394,1.0,1.7075336384126766e-05
-30.650312974150506,0.008431960176766394,1.0,1.7075336384126766e-05
-30.617464709069633,0.008431960176766394,1.0,1.7075336384126766e-05
-30.584616443988764,0.008431960176766394,1.0,1.7075336384126766e-05
-30.551768178907892,0.008431960176766394,1.0,1.7075336384126766e-05
-30.51891991382702,0.008431960176766394,1.0,1.7075336384126766e-05
-30.486071648746147,0.008431960176766394,1.0,1.7075336384126766e-05
-30.45322338366528,0.008431960176766394,1.0,1.7075336384126766e-05
-30.420375118584406,0.008431960176766394,1.0,1.7075336384126766e-05
-30.387526853503534,0.008431960176766394,1.0,1.7075336384126766e-05
-30.354678588422665,0.008431960176766394,1.0,1.7075336384126766e-05
-30.321830323341793,0.008431960176766394,1.0,1.7075336384126766e-05
-30.28898205826092,0.008431960176766394,1.0,1.7075336384126766e-05
-30.256133793180048,0.008431960176766394,1.0,1.7075336384126766e-05
-30.22328552809918,0.008431960176766394,1.0,1.7075336384126766e-05
-30.190437263018307,0.008431960176766394,1.0,1.7075336384126766e-05
-30.157588997937435,0.008431960176766394,1.0,1.7075336384126766e-05
-30.124740732856562,0.008431960176766394,1.0,1.7075336384126766e-05
-30.091892467775693,0.008431960176766394,1.0,1.7075336384126766e-05
-30.05904420269482,0.008431960176766394,1.0,1.7075336384126766e-05
-30.02619593761395,0.008431960176766394,1.0,1.7075336384126766e-05
-29.993347672533076,0.008431960176766394,1.0,1.7075336384126766e-05
-29.960499407452208,0.00843210294615645,1.0,3.415067276825353e-05
-29.927651142371335,0.00843210294615645,1.0,3.415067276825353e-05
-29.894802877290463,0.00843210294615645,1.0,3.415067276825353e-05
-29.86195461220959,0.00843210294615645,1.0,3.415067276825353e-05
-29.82910634712872,0.00843210294615645,1.0,3.415067276825353e-05
-29.79625808204785,0.00843210294615645,1.0,3.415067276825353e-05
-29.763409816966977,0.00843210294615645,1.0,3.415067276825353e-05
-29.730561551886105,0.00843210294615645,1.0,3.415067276825353e-05
-29.697713286805236,0.00843210294615645,1.0,3.415067276825353e-05
-29.664865021724363,0.00843210294615645,1.0,3.415067276825353e-05
-29.63201675664349,0.00843210294615645,1.0,3.415067276825353e-05
-29.599168491562622,0.00843210294615645,1.0,3.415067276825353e-05
-29.56632022648175,0.00843210294615645,1.0,3.415067276825353e-05
-29.533471961400878,0.00843210294615645,1.0,3.415067276825353e-05
-29.500623696320005,0.008432245720381313,1.0,5.1226009152380304e-05
-29.467775431239136,0.008432245720381313,1.0,5.1226009152380304e-05
-29.434927166158264,0.008432245720381313,1.0,5.1226009152380304e-05
-29.40207890107739,0.008432245720381313,1.0,5.1226009152380304e-05
-29.36923063599652,0.008432245720381313,1.0,5.1226009152380304e-05
-29.33638237091565,0.008432245720381313,1.0,5.1226009152380304e-05
-29.30353410583478,0.008432245720381313,1.0,5.1226009152380304e-05
-29.270685840753906,0.008432245720381313,1.0,5.1226009152380304e-05
-29.237837575673034,0.008432388499441227,1.0,6.830134553650706e-05
-29.204989310592165,0.008432388499441227,1.0,6.830134553650706e-05
-29.172141045511292,0.008432531283336438,1.0,8.537668192063384e-05
-29.13929278043042,0.008432531283336438,1.0,8.537668192063384e-05
-29.106444515349548,0.008432531283336438,1.0,8.537668192063384e-05
-29.07359625026868,0.00843267407206719,1.0,0.00010245201830476061
-29.040747985187807,0.00843267407206719,1.0,0.00010245201830476061
-29.007899720106934,0.00843267407206719,1.0,0.00010245201830476061
-28.975051455026062,0.00843267407206719,1.0,0.00010245201830476061
-28.942203189945193,0.00843267407206719,1.0,0.00010245201830476061
-28.90935492486432,0.00843267407206719,1.0,0.00010245201830476061
-28.87650665978345,0.00843267407206719,1.0,0.00010245201830476061
-28.84365839470258,0.00843267407206719,1.0,0.00010245201830476061
-28.810810129621707,0.00843267407206719,1.0,0.00010245201830476061
-28.777961864540835,0.00843267407206719,1.0,0.00010245201830476061
-28.745113599459962,0.00843267407206719,1.0,0.00010245201830476061
-28.71226533437909,0.00843267407206719,1.0,0.00010245201830476061
-28.67941706929822,0.00843267407206719,1.0,0.00010245201830476061
-28.64656880421735,0.00843267407206719,1.0,0.00010245201830476061
