Threshold,Precision,Recall,Specificity
-20.96783783585179,0.00958314991026379,1.0,0.0
-20.940673319852543,0.009583312168774658,1.0,1.7095185995623632e-05
-20.913508803853297,0.009583312168774658,1.0,1.7095185995623632e-05
-20.88634428785405,0.009583312168774658,1.0,1.7095185995623632e-05
-20.859179771854805,0.009583312168774658,1.0,1.7095185995623632e-05
-20.83201525585556,0.009583312168774658,1.0,1.7095185995623632e-05
-20.804850739856313,0.009583312168774658,1.0,1.7095185995623632e-05
-20.777686223857067,0.009583312168774658,1.0,1.7095185995623632e-05
-20.75052170785782,0.009583312168774658,1.0,1.7095185995623632e-05
-20.723357191858575,0.009583312168774658,1.0,1.7095185995623632e-05
-20.69619267585933,0.009583312168774658,1.0,1.7095185995623632e-05
-20.669028159860083,0.009583312168774658,1.0,1.7095185995623632e-05
-20.641863643860837,0.009583312168774658,1.0,1.7095185995623632e-05
-20.61469912786159,0.009583312168774658,1.0,1.7095185995623632e-05
-20.587534611862345,0.009583312168774658,1.0,1.7095185995623632e-05
-20.5603700958631,0.009583312168774658,1.0,1.7095185995623632e-05
-20.533205579863854,0.009583312168774658,1.0,1.7095185995623632e-05
-20.506041063864608,0.009583312168774658,1.0,1.7095185995623632e-05
-20.47887654786536,0.009583312168774658,1.0,1.7095185995623632e-05
-20.451712031866116,0.009583312168774658,1.0,1.7095185995623632e-05
-20.42454751586687,0.009583312168774658,1.0,1.7095185995623632e-05
-20.397382999867624,0.009583312168774658,1.0,1.7095185995623632e-05
-20.370218483868378,0.009583312168774658,1.0,1.7095185995623632e-05
-20.343053967869132,0.009583312168774658,1.0,1.7095185995623632e-05
-20.315889451869886,0.009583312168774658,1.0,1.7095185995623632e-05
-20.28872493587064,0.009583312168774658,1.0,1.7095185995623632e-05
-20.261560419871394,0.009583312168774658,1.0,1.7095185995623632e-05
-20.234395903872148,0.009583312168774658,1.0,1.7095185995623632e-05
-20.207231387872902,0.009583312168774658,1.0,1.7095185995623632e-05
-20.180066871873656,0.009583312168774658,1.0,1.7095185995623632e-05
-20.15290235587441,0.009583312168774658,1.0,1.7095185995623632e-05
-20.125737839875164,0.009583312168774658,1.0,1.7095185995623632e-05
-20.098573323875918,0.009583312168774658,1.0,1.7095185995623632e-05
-20.071408807876672,0.009583312168774658,1.0,1.7095185995623632e-05
-20.044244291877426,0.009583312168774658,1.0,1.7095185995623632e-05
-20.01707977587818,0.009583312168774658,1.0,1.7095185995623632e-05
-19.989915259878934,0.009583312168774658,1.0,1.7095185995623632e-05
-19.96275074387969,0.009583312168774658,1.0,1.7095185995623632e-05
-19.935586227880442,0.009583312168774658,1.0,1.7095185995623632e-05
-19.9084217118812,0.009583312168774658,1.0,1.7095185995623632e-05
-19.881257195881954,0.009583312168774658,1.0,1.7095185995623632e-05
-19.854092679882708,0.009583312168774658,1.0,1.7095185995623632e-05
-19.826928163883462,0.009583312168774658,1.0,1.7095185995623632e-05
-19.799763647884216,0.009583312168774658,1.0,1.7095185995623632e-05
-19.77259913188497,0.009583312168774658,1.0,1.7095185995623632e-05
-19.745434615885724,0.009583312168774658,1.0,1.7095185995623632e-05
-19.718270099886478,0.009583312168774658,1.0,1.7095185995623632e-05
-19.691105583887232,0.009583312168774658,1.0,1.7095185995623632e-05
-19.663941067887986,0.009583312168774658,1.0,1.7095185995623632e-05
-19.63677655188874,0.009583312168774658,1.0,1.7095185995623632e-05
-19.609612035889494,0.009583312168774658,1.0,1.7095185995623632e-05
-19.58244751989025,0.009583312168774658,1.0,1.7095185995623632e-05
-19.555283003891002,0.009583312168774658,1.0,1.7095185995623632e-05
-19.528118487891756,0.009583474432780223,1.0,3.4190371991247264e-05
-19.50095397189251,0.009583474432780223,1.0,3.4190371991247264e-05
-19.473789455893264,0.009583474432780223,1.0,3.4190371991247264e-05
-19.44662493989402,0.009583474432780223,1.0,3.4190371991247264e-05
-19.419460423894773,0.009583474432780223,1.0,3.4190371991247264e-05
-19.392295907895527,0.009583474432780223,1.0,3.4190371991247264e-05
-19.36513139189628,0.009583474432780223,1.0,3.4190371991247264e-05
-19.337966875897035,0.009583474432780223,1.0,3.4190371991247264e-05
-19.31080235989779,0.009583474432780223,1.0,3.4190371991247264e-05
-19.283637843898543,0.009583474432780223,1.0,3.4190371991247264e-05
-19.256473327899297,0.009583474432780223,1.0,3.4190371991247264e-05
-19.22930881190005,0.009583474432780223,1.0,3.4190371991247264e-05
-19.202144295900805,0.009583798977276575,1.0,6.838074398249453e-05
-19.17497977990156,0.009583798977276575,1.0,6.838074398249453e-05
-19.147815263902313,0.009583798977276575,1.0,6.838074398249453e-05
-19.120650747903067,0.009583798977276575,1.0,6.838074398249453e-05
-19.09348623190382,0.009583798977276575,1.0,6.838074398249453e-05
-19.066321715904575,0.009583798977276575,1.0,6.838074398249453e-05
-19.03915719990533,0.009583798977276575,1.0,6.838074398249453e-05
-19.011992683906083,0.009583798977276575,1.0,6.838074398249453e-05
-18.984828167906837,0.009583798977276575,1.0,6.838074398249453e-05
-18.95766365190759,0.009583798977276575,1.0,6.838074398249453e-05
-18.930499135908345,0.009583798977276575,1.0,6.838074398249453e-05
-18.9033346199091,0.009583798977276575,1.0,6.838074398249453e-05
-18.876170103909853,0.009583798977276575,1.0,6.838074398249453e-05
-18.849005587910607,0.009583798977276575,1.0,6.838074398249453e-05
-18.82184107191136,0.009583798977276575,1.0,6.838074398249453e-05
-18.794676555912115,0.009583961257767918,1.0,8.547592997811816e-05
-18.76751203991287,0.009583961257767918,1.0,8.547592997811816e-05
-18.740347523913623,0.009583961257767918,1.0,8.547592997811816e-05
-18.713183007914377,0.009583961257767918,1.0,8.547592997811816e-05
-18.68601849191513,0.009583961257767918,1.0,8.547592997811816e-05
-18.658853975915886,0.009583961257767918,1.0,8.547592997811816e-05
-18.63168945991664,0.009583961257767918,1.0,8.547592997811816e-05
-18.604524943917394,0.009583961257767918,1.0,8.547592997811816e-05
-18.577360427918148,0.009583961257767918,1.0,8.547592997811816e-05
-18.5501959119189,0.009583961257767918,1.0,8.547592997811816e-05
-18.523031395919656,0.009584123543755079,1.0,0.00010257111597374179
-18.49586687992041,0.009584123543755079,1.0,0.00010257111597374179
-18.468702363921164,0.009584123543755079,1.0,0.00010257111597374179
-18.441537847921918,0.009584123543755079,1.0,0.00010257111597374179
-18.414373331922672,0.009584123543755079,1.0,0.00010257111597374179
-18.387208815923426,0.009584285835238337,1.0,0.00011966630196936542
-18.36004429992418,0.009584285835238337,1.0,0.00011966630196936542
-18.332879783924934,0.009584285835238337,1.0,0.00011966630196936542
-18.305715267925688,0.009584285835238337,1.0,0.00011966630196936542
-18.278550751926442,0.009584285835238337,1.0,0.00011966630196936542
-18.251386235927196,0.009584285835238337,1.0,0.00011966630196936542
-18.22422171992795,0.009584285835238337,1.0,0.00011966630196936542
-18.197057203928704,0.009584285835238337,1.0,0.00011966630196936542
-18.169892687929458,0.009584285835238337,1.0,0.00011966630196936542
-18.142728171930212,0.009584285835238337,1.0,0.00011966630196936542
-18.115563655930966,0.009584285835238337,1.0,0.00011966630196936542
-18.088399139931724,0.009584610434694258,1.0,0.0001538566739606127
-18.061234623932478,0.009584610434694258,1.0,0.0001538566739606127
-18.034070107933232,0.009584610434694258,1.0,0.0001538566739606127
-18.006905591933986,0.009584610434694258,1.0,0.0001538566739606127
-17.97974107593474,0.009584610434694258,1.0,0.0001538566739606127
-17.952576559935494,0.009584610434694258,1.0,0.0001538566739606127
-17.925412043936248,0.009584610434694258,1.0,0.0001538566739606127
-17.898247527937002,0.009584610434694258,1.0,0.0001538566739606127
-17.871083011937756,0.009584610434694258,1.0,0.0001538566739606127
-17.84391849593851,0.009584610434694258,1.0,0.0001538566739606127
-17.816753979939264,0.009584610434694258,1.0,0.0001538566739606127
-17.78958946394002,0.009584610434694258,1.0,0.0001538566739606127
-17.762424947940772,0.009584610434694258,1.0,0.0001538566739606127
-17.735260431941526,0.009584610434694258,1.0,0.0001538566739606127
-17.70809591594228,0.009584610434694258,1.0,0.0001538566739606127
-17.680931399943034,0.009584610434694258,1.0,0.0001538566739606127
-17.65376688394379,0.009584610434694258,1.0,0.0001538566739606127
-17.626602367944542,0.00958477274266748,1.0,0.00017095185995623632
-17.599437851945297,0.00958477274266748,1.0,0.00017095185995623632
-17.57227333594605,0.00958477274266748,1.0,0.00017095185995623632
-17.545108819946805,0.00958477274266748,1.0,0.00017095185995623632
-17.51794430394756,0.00958477274266748,1.0,0.00017095185995623632
-17.490779787948313,0.00958477274266748,1.0,0.00017095185995623632
-17.463615271949067,0.00958477274266748,1.0,0.00017095185995623632
-17.43645075594982,0.009584935056137915,1.0,0.00018804704595185996
-17.409286239950575,0.009584935056137915,1.0,0.00018804704595185996
-17.38212172395133,0.009584935056137915,1.0,0.00018804704595185996
-17.354957207952083,0.009584935056137915,1.0,0.00018804704595185996
-17.327792691952837,0.009585746705958067,1.0,0.0002735229759299781
-17.30062817595359,0.009585909052417647,1.0,0.00029061816192560175
-17.273463659954345,0.009586071404376397,1.0,0.0003077133479212254
-17.2462991439551,0.009586071404376397,1.0,0.0003077133479212254
-17.219134627955853,0.009586071404376397,1.0,0.0003077133479212254
-17.191970111956607,0.009586071404376397,1.0,0.0003077133479212254
-17.16480559595736,0.009586071404376397,1.0,0.0003077133479212254
-17.137641079958115,0.009586071404376397,1.0,0.0003077133479212254
-17.11047656395887,0.009586233761834595,1.0,0.000324808533916849
-17.083312047959623,0.009586233761834595,1.0,0.000324808533916849
-17.056147531960377,0.009586233761834595,1.0,0.000324808533916849
-17.02898301596113,0.009586720867208673,1.0,0.0003760940919037199
-17.001818499961885,0.009586883246667456,1.0,0.00039318927789934357
-16.97465398396264,0.009587045631627088,1.0,0.00041028446389496716
-16.947489467963393,0.009587208022087844,1.0,0.0004273796498905908
-16.920324951964147,0.009587208022087844,1.0,0.0004273796498905908
-16.8931604359649,0.009587370418050004,1.0,0.00044447483588621445
-16.865995919965656,0.009587695226479656,1.0,0.0004786652078774617
-16.83883140396641,0.009587857638947707,1.0,0.0004957603938730853
-16.811666887967164,0.009587857638947707,1.0,0.0004957603938730853
-16.784502371967918,0.009587857638947707,1.0,0.0004957603938730853
-16.75733785596867,0.009587857638947707,1.0,0.0004957603938730853
-16.730173339969426,0.009587857638947707,1.0,0.0004957603938730853
-16.70300882397018,0.009587857638947707,1.0,0.0004957603938730853
-16.675844307970934,0.00958850734384794,1.0,0.0005641411378555799
-16.648679791971688,0.00958850734384794,1.0,0.0005641411378555799
-16.621515275972442,0.009589482066313132,1.0,0.0006667122538293217
-16.594350759973196,0.009589807017841108,1.0,0.000700902625820569
-16.56718624397395,0.009589969501863775,1.0,0.0007179978118161926
-16.540021727974704,0.009590456986969855,1.0,0.0007692833698030634
-16.512857211975458,0.009590619493018843,1.0,0.0007863785557986871
-16.485692695976212,0.009590619493018843,1.0,0.0007863785557986871
-16.458528179976966,0.009590619493018843,1.0,0.0007863785557986871
-16.43136366397772,0.009590619493018843,1.0,0.0007863785557986871
-16.404199147978474,0.009590619493018843,1.0,0.0007863785557986871
-16.377034631979228,0.009590619493018843,1.0,0.0007863785557986871
-16.349870115979982,0.009590619493018843,1.0,0.0007863785557986871
-16.322705599980736,0.009590782004575108,1.0,0.0008034737417943107
-16.29554108398149,0.009591269572290381,1.0,0.0008547592997811816
