Threshold,Precision,Recall,Specificity
-17.861529920455382,0.00958314991026379,1.0,0.0
-17.838285523519648,0.009583312168774658,1.0,1.7095185995623632e-05
-17.81504112658391,0.009583312168774658,1.0,1.7095185995623632e-05
-17.791796729648176,0.009583312168774658,1.0,1.7095185995623632e-05
-17.76855233271244,0.009583312168774658,1.0,1.7095185995623632e-05
-17.745307935776705,0.009583312168774658,1.0,1.7095185995623632e-05
-17.722063538840967,0.009583312168774658,1.0,1.7095185995623632e-05
-17.698819141905233,0.009583312168774658,1.0,1.7095185995623632e-05
-17.675574744969495,0.009583312168774658,1.0,1.7095185995623632e-05
-17.65233034803376,0.009583312168774658,1.0,1.7095185995623632e-05
-17.629085951098023,0.009583312168774658,1.0,1.7095185995623632e-05
-17.60584155416229,0.009583474432780223,1.0,3.4190371991247264e-05
-17.582597157226555,0.009583474432780223,1.0,3.4190371991247264e-05
-17.559352760290817,0.009583474432780223,1.0,3.4190371991247264e-05
-17.536108363355083,0.009583474432780223,1.0,3.4190371991247264e-05
-17.512863966419346,0.009583474432780223,1.0,3.4190371991247264e-05
-17.48961956948361,0.009583474432780223,1.0,3.4190371991247264e-05
-17.466375172547874,0.009583474432780223,1.0,3.4190371991247264e-05
-17.44313077561214,0.009583474432780223,1.0,3.4190371991247264e-05
-17.419886378676402,0.009583474432780223,1.0,3.4190371991247264e-05
-17.396641981740668,0.009583474432780223,1.0,3.4190371991247264e-05
-17.373397584804934,0.009583474432780223,1.0,3.4190371991247264e-05
-17.350153187869196,0.009583474432780223,1.0,3.4190371991247264e-05
-17.326908790933462,0.009583474432780223,1.0,3.4190371991247264e-05
-17.303664393997725,0.009583474432780223,1.0,3.4190371991247264e-05
-17.28041999706199,0.009583474432780223,1.0,3.4190371991247264e-05
-17.257175600126253,0.009583474432780223,1.0,3.4190371991247264e-05
-17.23393120319052,0.009583474432780223,1.0,3.4190371991247264e-05
-17.21068680625478,0.009583474432780223,1.0,3.4190371991247264e-05
-17.187442409319047,0.009583474432780223,1.0,3.4190371991247264e-05
-17.16419801238331,0.009583474432780223,1.0,3.4190371991247264e-05
-17.140953615447575,0.009583474432780223,1.0,3.4190371991247264e-05
-17.11770921851184,0.009583474432780223,1.0,3.4190371991247264e-05
-17.094464821576103,0.009583474432780223,1.0,3.4190371991247264e-05
-17.07122042464037,0.009583474432780223,1.0,3.4190371991247264e-05
-17.04797602770463,0.009583474432780223,1.0,3.4190371991247264e-05
-17.024731630768898,0.009583474432780223,1.0,3.4190371991247264e-05
-17.00148723383316,0.009583474432780223,1.0,3.4190371991247264e-05
-16.978242836897426,0.009583474432780223,1.0,3.4190371991247264e-05
-16.954998439961688,0.009583474432780223,1.0,3.4190371991247264e-05
-16.931754043025954,0.009583474432780223,1.0,3.4190371991247264e-05
-16.908509646090216,0.009583474432780223,1.0,3.4190371991247264e-05
-16.885265249154482,0.009583474432780223,1.0,3.4190371991247264e-05
-16.86202085221875,0.009583474432780223,1.0,3.4190371991247264e-05
-16.83877645528301,0.009583474432780223,1.0,3.4190371991247264e-05
-16.815532058347276,0.009583474432780223,1.0,3.4190371991247264e-05
-16.79228766141154,0.009583474432780223,1.0,3.4190371991247264e-05
-16.769043264475805,0.009583474432780223,1.0,3.4190371991247264e-05
-16.745798867540067,0.009583474432780223,1.0,3.4190371991247264e-05
-16.722554470604333,0.009583474432780223,1.0,3.4190371991247264e-05
-16.699310073668595,0.009583474432780223,1.0,3.4190371991247264e-05
-16.67606567673286,0.009583474432780223,1.0,3.4190371991247264e-05
-16.652821279797124,0.009583474432780223,1.0,3.4190371991247264e-05
-16.62957688286139,0.009583474432780223,1.0,3.4190371991247264e-05
-16.606332485925655,0.009583474432780223,1.0,3.4190371991247264e-05
-16.583088088989918,0.009583474432780223,1.0,3.4190371991247264e-05
-16.559843692054184,0.00958363670228077,1.0,5.1285557986870895e-05
-16.536599295118446,0.00958363670228077,1.0,5.1285557986870895e-05
-16.513354898182712,0.00958363670228077,1.0,5.1285557986870895e-05
-16.490110501246974,0.00958363670228077,1.0,5.1285557986870895e-05
-16.46686610431124,0.00958363670228077,1.0,5.1285557986870895e-05
-16.443621707375502,0.00958363670228077,1.0,5.1285557986870895e-05
-16.42037731043977,0.00958363670228077,1.0,5.1285557986870895e-05
-16.39713291350403,0.00958363670228077,1.0,5.1285557986870895e-05
-16.373888516568297,0.00958363670228077,1.0,5.1285557986870895e-05
-16.350644119632562,0.00958363670228077,1.0,5.1285557986870895e-05
-16.327399722696825,0.00958363670228077,1.0,5.1285557986870895e-05
-16.30415532576109,0.00958363670228077,1.0,5.1285557986870895e-05
-16.280910928825353,0.00958363670228077,1.0,5.1285557986870895e-05
-16.25766653188962,0.00958363670228077,1.0,5.1285557986870895e-05
-16.23442213495388,0.009583798977276575,1.0,6.838074398249453e-05
-16.211177738018147,0.009583798977276575,1.0,6.838074398249453e-05
